Bundesliga,2223,Köln,Mathias Olesen,LUX,MF
Bundesliga,2223,Köln,Nikola Soldo,CRO,DF
Bundesliga,2223,Köln,Ondrej Duda,SVK,MF
Bundesliga,2223,Köln,Sargis Adamyan,ARM,"FW,MF"
Bundesliga,2223,Köln,Steffen Tigges,GER,FW
Bundesliga,2223,Köln,Tim Lemperle,GER,"FW,MF"
Bundesliga,2223,Köln,Timo Hübers,GER,DF
Bundesliga,2223,Leverkusen,Adam Hložek,CZE,"FW,MF"
Bundesliga,2223,Leverkusen,Amine Adli,MAR,"FW,MF"
Bundesliga,2223,Leverkusen,Andrey Lunyov,RUS,GK
Bundesliga,2223,Leverkusen,Ayman Azhil,MAR,MF
Bundesliga,2223,Leverkusen,Callum Hudson-Odoi,ENG,"FW,MF"
Bundesliga,2223,Leverkusen,Charles Aránguiz,CHI,MF
Bundesliga,2223,Leverkusen,Daley Sinkgraven,NED,"DF,MF"
Bundesliga,2223,Leverkusen,Edmond Tapsoba,BFA,DF
Bundesliga,2223,Leverkusen,Exequiel Palacios,ARG,MF
Bundesliga,2223,Leverkusen,Florian Wirtz,GER,"FW,MF"
Bundesliga,2223,Leverkusen,Jeremie Frimpong,NED,"DF,MF"
Bundesliga,2223,Leverkusen,Joel Pohjanpalo,FIN,"FW,MF"
Bundesliga,2223,Leverkusen,Jonathan Tah,GER,DF
Bundesliga,2223,Leverkusen,Karim Bellarabi,GER,"FW,MF"
Bundesliga,2223,Leverkusen,Kerem Demirbay,GER,MF
Bundesliga,2223,Leverkusen,Lukáš Hrádecký,FIN,GK
Bundesliga,2223,Leverkusen,Mitchel Bakker,NED,"DF,MF"
Bundesliga,2223,Leverkusen,Moussa Diaby,FRA,"FW,MF"
Bundesliga,2223,Leverkusen,Nadiem Amiri,GER,"MF,FW"
Bundesliga,2223,Leverkusen,Noah Mbamba,BEL,MF
Bundesliga,2223,Leverkusen,Odilon Kossonou,CIV,DF
Bundesliga,2223,Leverkusen,Patrik Schick,CZE,FW
Bundesliga,2223,Leverkusen,Paulinho,BRA,FW
Bundesliga,2223,Leverkusen,Piero Hincapié,ECU,DF
Bundesliga,2223,Leverkusen,Robert Andrich,GER,MF
Bundesliga,2223,Leverkusen,Sardar Azmoun,IRN,"FW,MF"
Bundesliga,2223,Leverkusen,Timothy Fosu-Mensah,NED,DF
Bundesliga,2223,M'Gladbach,Alassane Pléa,FRA,FW
Bundesliga,2223,M'Gladbach,Christoph Kramer,GER,MF
Bundesliga,2223,M'Gladbach,Florian Neuhaus,GER,MF
Bundesliga,2223,M'Gladbach,Hannes Wolf,AUT,FW
Bundesliga,2223,M'Gladbach,Jan Olschowsky,GER,GK
Bundesliga,2223,M'Gladbach,Joe Scally,USA,DF
Bundesliga,2223,M'Gladbach,Jonas Hofmann,GER,"FW,MF"
Bundesliga,2223,M'Gladbach,Jonas Omlin,SUI,GK
Bundesliga,2223,M'Gladbach,Julian Weigl,GER,MF
Bundesliga,2223,M'Gladbach,Ko Itakura,JPN,DF
Bundesliga,2223,M'Gladbach,Kouadio Koné,FRA,MF
Bundesliga,2223,M'Gladbach,Lars Stindl,GER,"FW,MF"
Bundesliga,2223,M'Gladbach,Luca Netz,GER,DF
Bundesliga,2223,M'Gladbach,Marcus Thuram,FRA,FW
Bundesliga,2223,M'Gladbach,Marvin Friedrich,GER,DF
Bundesliga,2223,M'Gladbach,Nathan N'Goumou,FRA,FW
Bundesliga,2223,M'Gladbach,Nico Elvedi,SUI,DF
Bundesliga,2223,M'Gladbach,Oscar Fraulo,DEN,"FW,MF"
Bundesliga,2223,M'Gladbach,Patrick Herrmann,GER,"FW,MF"
Bundesliga,2223,M'Gladbach,Ramy Bensebaini,ALG,DF
Bundesliga,2223,M'Gladbach,Rocco Reitz,GER,MF
Bundesliga,2223,M'Gladbach,Semir Telalovic,GER,"MF,FW"
Bundesliga,2223,M'Gladbach,Stefan Lainer,AUT,DF
Bundesliga,2223,M'Gladbach,Tobias Sippel,GER,GK
Bundesliga,2223,M'Gladbach,Tony Jantschke,GER,"DF,MF"
Bundesliga,2223,M'Gladbach,Yann Sommer,SUI,GK
Bundesliga,2223,M'Gladbach,Yvandro Borges Sanches,LUX,"FW,MF"
Bundesliga,2223,Mainz 05,Aarón Martín,ESP,DF
Bundesliga,2223,Mainz 05,Alexander Hack,GER,DF
Bundesliga,2223,Mainz 05,Andreas Hanche-Olsen,NOR,DF
Bundesliga,2223,Mainz 05,Angelo Fulgini,FRA,MF
Bundesliga,2223,Mainz 05,Anthony Caci,FRA,DF
Bundesliga,2223,Mainz 05,Anton Stach,GER,MF
Bundesliga,2223,Mainz 05,Aymen Barkok,MAR,MF
Bundesliga,2223,Mainz 05,Brajan Gruda,GER,MF
Bundesliga,2223,Mainz 05,Danny da Costa,GER,DF
Bundesliga,2223,Mainz 05,Delano Burgzorg,NED,"FW,MF"
Bundesliga,2223,Mainz 05,Dominik Kohr,GER,MF
Bundesliga,2223,Mainz 05,Edimilson Fernandes,SUI,DF
Bundesliga,2223,Mainz 05,Eniss Shabani,ALB,MF
Bundesliga,2223,Mainz 05,Finn Dahmen,GER,GK
Bundesliga,2223,Mainz 05,Jonathan Burkardt,GER,"MF,FW"
Bundesliga,2223,Mainz 05,Karim Onisiwo,AUT,"FW,MF"
Bundesliga,2223,Mainz 05,Leandro Barreiro Martins,LUX,MF
Bundesliga,2223,Mainz 05,Lee Jae-sung,KOR,MF
Bundesliga,2223,Mainz 05,Ludovic Ajorque,FRA,"FW,MF"
Bundesliga,2223,Mainz 05,Marcus Ingvartsen,DEN,"FW,MF"
Bundesliga,2223,Mainz 05,Marlon Mustapha,AUT,"FW,MF"
Bundesliga,2223,Mainz 05,Maxim Leitsch,GER,DF
Bundesliga,2223,Mainz 05,Nelson Weiper,GER,"FW,DF"
Bundesliga,2223,Mainz 05,Niklas Tauer,GER,"DF,MF"
Bundesliga,2223,Mainz 05,Robin Zentner,GER,GK
Bundesliga,2223,Mainz 05,Silvan Widmer,SUI,DF
Bundesliga,2223,Mainz 05,Stefan Bell,GER,DF
