2571,Stuttgart,Köln,2023-02-18 Stuttgart-Köln,2023-02-18,0
2572,Köln,Wolfsburg,2023-02-25 Köln-Wolfsburg,2023-02-25,0
2573,Union Berlin,Köln,2023-03-04 Union Berlin-Köln,2023-03-04,0
2574,Köln,M'Gladbach,2023-04-02 Köln-M'Gladbach,2023-04-02,0
2575,Köln,Mainz 05,2023-04-15 Köln-Mainz 05,2023-04-15,0
2576,Leverkusen,Köln,2023-05-05 Leverkusen-Köln,2023-05-05,0
2577,Werder Bremen,Köln,2023-05-20 Werder Bremen-Köln,2023-05-20,0
2578,Lazio,Feyenoord,2022-09-08 Lazio-Feyenoord,2022-09-08,0
2579,Midtjylland,Lazio,2022-09-15 Midtjylland-Lazio,2022-09-15,0
2580,Sturm Graz,Lazio,2022-10-06 Sturm Graz-Lazio,2022-10-06,0
2581,Lazio,Sturm Graz,2022-10-13 Lazio-Sturm Graz,2022-10-13,0
2582,Lazio,Midtjylland,2022-10-27 Lazio-Midtjylland,2022-10-27,0
2583,Feyenoord,Lazio,2022-11-03 Feyenoord-Lazio,2022-11-03,0
2584,Lazio,CFR Cluj,2023-02-16 Lazio-CFR Cluj,2023-02-16,0
2585,CFR Cluj,Lazio,2023-02-23 CFR Cluj-Lazio,2023-02-23,0
2586,Lazio,AZ Alkmaar,2023-03-07 Lazio-AZ Alkmaar,2023-03-07,0
2587,AZ Alkmaar,Lazio,2023-03-16 AZ Alkmaar-Lazio,2023-03-16,0
2588,Lecce,Cittadella,2022-08-05 Lecce-Cittadella,2022-08-05,0
2589,Leeds United,Barnsley,2022-08-24 Leeds United-Barnsley,2022-08-24,0
2590,Wolves,Leeds United,2022-11-09 Wolves-Leeds United,2022-11-09,0
2591,Cardiff City,Leeds United,2023-01-08 Cardiff City-Leeds United,2023-01-08,0
2592,Leeds United,Cardiff City,2023-01-18 Leeds United-Cardiff City,2023-01-18,0
2593,Acc'ton Stanley,Leeds United,2023-01-28 Acc'ton Stanley-Leeds United,2023-01-28,0
2594,Stockport,Leicester City,2022-08-23 Stockport-Leicester City,2022-08-23,0
2595,Leicester City,Newport County,2022-11-08 Leicester City-Newport County,2022-11-08,0
2596,MK Dons,Leicester City,2022-12-20 MK Dons-Leicester City,2022-12-20,0
2597,Gillingham,Leicester City,2023-01-07 Gillingham-Leicester City,2023-01-07,0
2598,Newcastle Utd,Leicester City,2023-01-10 Newcastle Utd-Leicester City,2023-01-10,0
2599,Walsall,Leicester City,2023-01-28 Walsall-Leicester City,2023-01-28,0
2600,Leicester City,Blackburn,2023-02-28 Leicester City-Blackburn,2023-02-28,0
2601,Linas-Montl.,Lens,2023-01-07 Linas-Montl.-Lens,2023-01-07,0
2602,Lorient,Lens,2023-02-09 Lorient-Lens,2023-02-09,0
2603,Nantes,Lens,2023-03-01 Nantes-Lens,2023-03-01,0
2604,Elversberg,Leverkusen,2022-07-30 Elversberg-Leverkusen,2022-07-30,0
2605,Mainz 05,Leverkusen,2022-08-27 Mainz 05-Leverkusen,2022-08-27,0
2606,Leverkusen,Werder Bremen,2022-09-17 Leverkusen-Werder Bremen,2022-09-17,0
2607,Porto,Leverkusen,2022-10-04 Porto-Leverkusen,2022-10-04,0
2608,Leverkusen,Schalke 04,2022-10-08 Leverkusen-Schalke 04,2022-10-08,0
2609,Leverkusen,Porto,2022-10-12 Leverkusen-Porto,2022-10-12,0
2610,Leverkusen,Wolfsburg,2022-10-22 Leverkusen-Wolfsburg,2022-10-22,0
2611,RB Leipzig,Leverkusen,2022-10-29 RB Leipzig-Leverkusen,2022-10-29,0
2612,Leverkusen,Union Berlin,2022-11-06 Leverkusen-Union Berlin,2022-11-06,0
2613,Leverkusen,Stuttgart,2022-11-12 Leverkusen-Stuttgart,2022-11-12,0
2614,M'Gladbach,Leverkusen,2023-01-22 M'Gladbach-Leverkusen,2023-01-22,0
2615,Leverkusen,Monaco,2023-02-16 Leverkusen-Monaco,2023-02-16,0
2616,Leverkusen,Mainz 05,2023-02-19 Leverkusen-Mainz 05,2023-02-19,0
2617,Monaco,Leverkusen,2023-02-23 Monaco-Leverkusen,2023-02-23,0
2618,Leverkusen,Ferencváros,2023-03-09 Leverkusen-Ferencváros,2023-03-09,0
2619,Werder Bremen,Leverkusen,2023-03-12 Werder Bremen-Leverkusen,2023-03-12,0
2620,Ferencváros,Leverkusen,2023-03-16 Ferencváros-Leverkusen,2023-03-16,0
2621,Schalke 04,Leverkusen,2023-04-01 Schalke 04-Leverkusen,2023-04-01,0
2622,Leverkusen,Union SG,2023-04-13 Leverkusen-Union SG,2023-04-13,0
2623,Wolfsburg,Leverkusen,2023-04-16 Wolfsburg-Leverkusen,2023-04-16,0
2624,Union SG,Leverkusen,2023-04-20 Union SG-Leverkusen,2023-04-20,0
2625,Leverkusen,RB Leipzig,2023-04-23 Leverkusen-RB Leipzig,2023-04-23,0
2626,Union Berlin,Leverkusen,2023-04-29 Union Berlin-Leverkusen,2023-04-29,0
2627,Roma,Leverkusen,2023-05-11 Roma-Leverkusen,2023-05-11,0
2628,Stuttgart,Leverkusen,2023-05-14 Stuttgart-Leverkusen,2023-05-14,0
2629,Leverkusen,Roma,2023-05-18 Leverkusen-Roma,2023-05-18,0
2630,Leverkusen,M'Gladbach,2023-05-21 Leverkusen-M'Gladbach,2023-05-21,0
2631,Lille,Troyes,2023-01-08 Lille-Troyes,2023-01-08,0
2632,Lille,Pau FC,2023-01-22 Lille-Pau FC,2023-01-22,0
2633,Lyon,Lille,2023-02-08 Lyon-Lille,2023-02-08,0
2634,Liverpool,Manchester City,2022-07-30 Liverpool-Manchester City,2022-07-30,1
2635,Napoli,Liverpool,2022-09-07 Napoli-Liverpool,2022-09-07,0
2636,Liverpool,Rangers,2022-10-04 Liverpool-Rangers,2022-10-04,0
2637,Rangers,Liverpool,2022-10-12 Rangers-Liverpool,2022-10-12,0
2638,Liverpool,Napoli,2022-11-01 Liverpool-Napoli,2022-11-01,0
2639,Liverpool,Derby County,2022-11-09 Liverpool-Derby County,2022-11-09,0
2640,Manchester City,Liverpool,2022-12-22 Manchester City-Liverpool,2022-12-22,0
2641,Liverpool,Wolves,2023-01-07 Liverpool-Wolves,2023-01-07,0
2642,Wolves,Liverpool,2023-01-17 Wolves-Liverpool,2023-01-17,0
2643,Liverpool,Real Madrid,2023-02-21 Liverpool-Real Madrid,2023-02-21,0
2644,Real Madrid,Liverpool,2023-03-15 Real Madrid-Liverpool,2023-03-15,0
2645,AS La Châtaigneraie,Lorient,2023-01-08 AS La Châtaigneraie-Lorient,2023-01-08,0
2646,Bastia,Lorient,2023-01-21 Bastia-Lorient,2023-01-21,0
2647,Lyon,Metz,2023-01-07 Lyon-Metz,2023-01-07,0
2648,SO Chambéry Foot,Lyon,2023-01-21 SO Chambéry Foot-Lyon,2023-01-21,0
2649,Lyon,Grenoble,2023-02-28 Lyon-Grenoble,2023-02-28,0
2650,Nantes,Lyon,2023-04-05 Nantes-Lyon,2023-04-05,0
2651,SV Oberachern,M'Gladbach,2022-07-31 SV Oberachern-M'Gladbach,2022-07-31,0
2652,Schalke 04,M'Gladbach,2022-08-13 Schalke 04-M'Gladbach,2022-08-13,0
2653,M'Gladbach,Mainz 05,2022-09-04 M'Gladbach-Mainz 05,2022-09-04,0
2654,M'Gladbach,RB Leipzig,2022-09-17 M'Gladbach-RB Leipzig,2022-09-17,0
2655,Werder Bremen,M'Gladbach,2022-10-01 Werder Bremen-M'Gladbach,2022-10-01,0
2656,Wolfsburg,M'Gladbach,2022-10-15 Wolfsburg-M'Gladbach,2022-10-15,0
2657,Darmstadt 98,M'Gladbach,2022-10-18 Darmstadt 98-M'Gladbach,2022-10-18,0
2658,Union Berlin,M'Gladbach,2022-10-30 Union Berlin-M'Gladbach,2022-10-30,0
2659,M'Gladbach,Stuttgart,2022-11-04 M'Gladbach-Stuttgart,2022-11-04,0
2660,M'Gladbach,Schalke 04,2023-02-04 M'Gladbach-Schalke 04,2023-02-04,0
2661,Mainz 05,M'Gladbach,2023-02-24 Mainz 05-M'Gladbach,2023-02-24,0
2662,RB Leipzig,M'Gladbach,2023-03-11 RB Leipzig-M'Gladbach,2023-03-11,0
2663,M'Gladbach,Werder Bremen,2023-03-17 M'Gladbach-Werder Bremen,2023-03-17,0
2664,M'Gladbach,Wolfsburg,2023-04-09 M'Gladbach-Wolfsburg,2023-04-09,0
2665,M'Gladbach,Union Berlin,2023-04-23 M'Gladbach-Union Berlin,2023-04-23,0
2666,Stuttgart,M'Gladbach,2023-04-29 Stuttgart-M'Gladbach,2023-04-29,0
2667,Maccabi Haifa,Olympiacos,2022-07-20 Maccabi Haifa-Olympiacos,2022-07-20,0
2668,Olympiacos,Maccabi Haifa,2022-07-27 Olympiacos-Maccabi Haifa,2022-07-27,0
2669,Maccabi Haifa,Apollon,2022-08-03 Maccabi Haifa-Apollon,2022-08-03,0
2670,Apollon,Maccabi Haifa,2022-08-09 Apollon-Maccabi Haifa,2022-08-09,0
2671,Maccabi Haifa,Red Star,2022-08-17 Maccabi Haifa-Red Star,2022-08-17,0
2672,Red Star,Maccabi Haifa,2022-08-23 Red Star-Maccabi Haifa,2022-08-23,0
2673,Maccabi Haifa,Paris S-G,2022-09-14 Maccabi Haifa-Paris S-G,2022-09-14,0
2674,Paris S-G,Maccabi Haifa,2022-10-25 Paris S-G-Maccabi Haifa,2022-10-25,0
2675,Erzgebirge Aue,Mainz 05,2022-07-31 Erzgebirge Aue-Mainz 05,2022-07-31,0
2676,Mainz 05,Union Berlin,2022-08-14 Mainz 05-Union Berlin,2022-08-14,0
2677,Mainz 05,RB Leipzig,2022-10-08 Mainz 05-RB Leipzig,2022-10-08,0
2678,Werder Bremen,Mainz 05,2022-10-15 Werder Bremen-Mainz 05,2022-10-15,0
2679,Lübeck,Mainz 05,2022-10-18 Lübeck-Mainz 05,2022-10-18,0
2680,Mainz 05,Wolfsburg,2022-11-05 Mainz 05-Wolfsburg,2022-11-05,0
2681,Schalke 04,Mainz 05,2022-11-09 Schalke 04-Mainz 05,2022-11-09,0
2682,Stuttgart,Mainz 05,2023-01-21 Stuttgart-Mainz 05,2023-01-21,0
2683,Union Berlin,Mainz 05,2023-02-04 Union Berlin-Mainz 05,2023-02-04,0
2684,RB Leipzig,Mainz 05,2023-04-01 RB Leipzig-Mainz 05,2023-04-01,0
2685,Mainz 05,Werder Bremen,2023-04-08 Mainz 05-Werder Bremen,2023-04-08,0
2686,Wolfsburg,Mainz 05,2023-04-30 Wolfsburg-Mainz 05,2023-04-30,0
2687,Mainz 05,Schalke 04,2023-05-05 Mainz 05-Schalke 04,2023-05-05,0
2688,Mainz 05,Stuttgart,2023-05-21 Mainz 05-Stuttgart,2023-05-21,0
2689,CD Autol,Mallorca,2022-11-12 CD Autol-Mallorca,2022-11-12,0
2690,Real Unión,Mallorca,2022-12-20 Real Unión-Mallorca,2022-12-20,0
2691,Pontevedra,Mallorca,2023-01-04 Pontevedra-Mallorca,2023-01-04,0
2692,Real Sociedad,Mallorca,2023-01-17 Real Sociedad-Mallorca,2023-01-17,0
2693,Manchester City,Liverpool,2022-07-30 Manchester City-Liverpool,2022-07-30,1
2694,Sevilla,Manchester City,2022-09-06 Sevilla-Manchester City,2022-09-06,0
2695,Manchester City,Sevilla,2022-11-02 Manchester City-Sevilla,2022-11-02,0
2696,Southampton,Manchester City,2023-01-11 Southampton-Manchester City,2023-01-11,0
2697,RB Leipzig,Manchester City,2023-02-22 RB Leipzig-Manchester City,2023-02-22,0
2698,Bristol City,Manchester City,2023-02-28 Bristol City-Manchester City,2023-02-28,0
2699,Manchester City,RB Leipzig,2023-03-14 Manchester City-RB Leipzig,2023-03-14,0
2700,Manchester City,Burnley,2023-03-18 Manchester City-Burnley,2023-03-18,0
2701,Manchester City,Sheffield Utd,2023-04-22 Manchester City-Sheffield Utd,2023-04-22,1
2702,Real Madrid,Manchester City,2023-05-09 Real Madrid-Manchester City,2023-05-09,0
2703,Manchester City,Real Madrid,2023-05-17 Manchester City-Real Madrid,2023-05-17,0
2704,Manchester City,Manchester Utd,2023-06-03 Manchester City-Manchester Utd,2023-06-03,1
2705,Manchester City,Inter,2023-06-10 Manchester City-Inter,2023-06-10,1
2706,Manchester Utd,Real Sociedad,2022-09-08 Manchester Utd-Real Sociedad,2022-09-08,0
2707,Sheriff Tiraspol,Manchester Utd,2022-09-15 Sheriff Tiraspol-Manchester Utd,2022-09-15,0
2708,AC Omonia,Manchester Utd,2022-10-06 AC Omonia-Manchester Utd,2022-10-06,0
2709,Manchester Utd,AC Omonia,2022-10-13 Manchester Utd-AC Omonia,2022-10-13,0
2710,Manchester Utd,Sheriff Tiraspol,2022-10-27 Manchester Utd-Sheriff Tiraspol,2022-10-27,0
2711,Real Sociedad,Manchester Utd,2022-11-03 Real Sociedad-Manchester Utd,2022-11-03,0
2712,Manchester Utd,Burnley,2022-12-21 Manchester Utd-Burnley,2022-12-21,0
2713,Manchester Utd,Charlton Ath,2023-01-10 Manchester Utd-Charlton Ath,2023-01-10,0
2714,Nott'ham Forest,Manchester Utd,2023-01-25 Nott'ham Forest-Manchester Utd,2023-01-25,0
2715,Manchester Utd,Reading,2023-01-28 Manchester Utd-Reading,2023-01-28,0
2716,Manchester Utd,Nott'ham Forest,2023-02-01 Manchester Utd-Nott'ham Forest,2023-02-01,0
2717,Manchester Utd,Newcastle Utd,2023-02-26 Manchester Utd-Newcastle Utd,2023-02-26,0
2718,Manchester Utd,West Ham,2023-03-01 Manchester Utd-West Ham,2023-03-01,0
2719,Manchester Utd,Sevilla,2023-04-13 Manchester Utd-Sevilla,2023-04-13,0
2720,Sevilla,Manchester Utd,2023-04-20 Sevilla-Manchester Utd,2023-04-20,0
2721,Manchester Utd,Brighton,2023-04-23 Manchester Utd-Brighton,2023-04-23,1
2722,Manchester Utd,Manchester City,2023-06-03 Manchester Utd-Manchester City,2023-06-03,1
2723,Tottenham,Marseille,2022-09-07 Tottenham-Marseille,2022-09-07,0
2724,Marseille,Sporting CP,2022-10-04 Marseille-Sporting CP,2022-10-04,0
2725,Sporting CP,Marseille,2022-10-12 Sporting CP-Marseille,2022-10-12,0
2726,Marseille,Tottenham,2022-11-01 Marseille-Tottenham,2022-11-01,0
2727,Marseille,Hyères FC,2023-01-07 Marseille-Hyères FC,2023-01-07,0
2728,Marseille,Rennes,2023-01-20 Marseille-Rennes,2023-01-20,0
2729,Marseille,Paris S-G,2023-02-08 Marseille-Paris S-G,2023-02-08,0
2730,Marseille,Annecy,2023-03-01 Marseille-Annecy,2023-03-01,0
2731,Mexico,Jamaica,2021-09-02 Mexico-Jamaica,2021-09-02,0
2732,Panama,Mexico,2021-09-08 Panama-Mexico,2021-09-08,0
2733,Mexico,Honduras,2021-10-10 Mexico-Honduras,2021-10-10,0
2734,El Salvador,Mexico,2021-10-13 El Salvador-Mexico,2021-10-13,0
2735,United States,Mexico,2021-11-12 United States-Mexico,2021-11-12,0
2736,Jamaica,Mexico,2022-01-27 Jamaica-Mexico,2022-01-27,0
2737,Mexico,Panama,2022-02-02 Mexico-Panama,2022-02-02,0
2738,Mexico,United States,2022-03-24 Mexico-United States,2022-03-24,0
2739,Honduras,Mexico,2022-03-27 Honduras-Mexico,2022-03-27,0
2740,Mexico,El Salvador,2022-03-30 Mexico-El Salvador,2022-03-30,0
2741,Mexico,Guatemala,2022-04-27 Mexico-Guatemala,2022-04-27,1
2742,Mexico,Nigeria,2022-05-28 Mexico-Nigeria,2022-05-28,1
2743,Mexico,Uruguay,2022-06-02 Mexico-Uruguay,2022-06-02,1
2744,Mexico,Ecuador,2022-06-05 Mexico-Ecuador,2022-06-05,1
2745,Mexico,Paraguay,2022-08-31 Mexico-Paraguay,2022-08-31,1
2746,Mexico,Peru,2022-09-24 Mexico-Peru,2022-09-24,1
2747,Mexico,Colombia,2022-09-27 Mexico-Colombia,2022-09-27,1
2748,Mexico,Iraq,2022-11-09 Mexico-Iraq,2022-11-09,1
2749,Mexico,Sweden,2022-11-16 Mexico-Sweden,2022-11-16,1
2750,Mexico,Poland,2022-11-22 Mexico-Poland,2022-11-22,1
2751,Mexico,Argentina,2022-11-26 Mexico-Argentina,2022-11-26,1
2752,Mexico,Saudi Arabia,2022-11-30 Mexico-Saudi Arabia,2022-11-30,1
2753,RB Salzburg,Milan,2022-09-06 RB Salzburg-Milan,2022-09-06,0
2754,Milan,RB Salzburg,2022-11-02 Milan-RB Salzburg,2022-11-02,0
2755,Milan,Torino,2023-01-11 Milan-Torino,2023-01-11,0
2756,Milan,Tottenham,2023-02-14 Milan-Tottenham,2023-02-14,0
2757,Tottenham,Milan,2023-03-08 Tottenham-Milan,2023-03-08,0
2758,Milan,Napoli,2023-04-12 Milan-Napoli,2023-04-12,0
2759,Napoli,Milan,2023-04-18 Napoli-Milan,2023-04-18,0
2760,Monaco,PSV Eindhoven,2022-08-02 Monaco-PSV Eindhoven,2022-08-02,0
2761,PSV Eindhoven,Monaco,2022-08-09 PSV Eindhoven-Monaco,2022-08-09,0
2762,Red Star,Monaco,2022-09-08 Red Star-Monaco,2022-09-08,0
2763,Monaco,Ferencváros,2022-09-15 Monaco-Ferencváros,2022-09-15,0
2764,Monaco,Trabzonspor,2022-10-06 Monaco-Trabzonspor,2022-10-06,0
2765,Trabzonspor,Monaco,2022-10-13 Trabzonspor-Monaco,2022-10-13,0
2766,Ferencváros,Monaco,2022-10-27 Ferencváros-Monaco,2022-10-27,0
2767,Monaco,Red Star,2022-11-03 Monaco-Red Star,2022-11-03,0
2768,Monaco,Rodez Aveyron,2023-01-07 Monaco-Rodez Aveyron,2023-01-07,0
2769,Pau FC,Montpellier,2023-01-06 Pau FC-Montpellier,2023-01-06,0
2770,Monza,Frosinone,2022-08-07 Monza-Frosinone,2022-08-07,0
2771,Udinese,Monza,2022-10-19 Udinese-Monza,2022-10-19,0
2772,Morocco,Sudan,2021-09-02 Morocco-Sudan,2021-09-02,0
2773,Morocco,Guinea-Bissau,2021-10-06 Morocco-Guinea-Bissau,2021-10-06,0
2774,Guinea-Bissau,Morocco,2021-10-09 Guinea-Bissau-Morocco,2021-10-09,0
2775,Guinea,Morocco,2021-10-12 Guinea-Morocco,2021-10-12,0
2776,Sudan,Morocco,2021-11-12 Sudan-Morocco,2021-11-12,0
2777,Morocco,Guinea,2021-11-16 Morocco-Guinea,2021-11-16,0
2778,Congo DR,Morocco,2022-03-25 Congo DR-Morocco,2022-03-25,0
2779,Morocco,Congo DR,2022-03-29 Morocco-Congo DR,2022-03-29,0
2780,Morocco,United States,2022-06-01 Morocco-United States,2022-06-01,1
2781,Morocco,Chile,2022-09-23 Morocco-Chile,2022-09-23,1
2782,Morocco,Paraguay,2022-09-27 Morocco-Paraguay,2022-09-27,1
2783,Morocco,Georgia,2022-11-17 Morocco-Georgia,2022-11-17,1
2784,Morocco,Croatia,2022-11-23 Morocco-Croatia,2022-11-23,1
2785,Morocco,Belgium,2022-11-27 Morocco-Belgium,2022-11-27,1
2786,Morocco,Canada,2022-12-01 Morocco-Canada,2022-12-01,1
2787,Morocco,Spain,2022-12-06 Morocco-Spain,2022-12-06,1
2788,Morocco,Portugal,2022-12-10 Morocco-Portugal,2022-12-10,1
2789,Morocco,France,2022-12-14 Morocco-France,2022-12-14,1
2790,Morocco,Croatia,2022-12-17 Morocco-Croatia,2022-12-17,1
2791,Paris S-G,Nantes,2022-07-31 Paris S-G-Nantes,2022-07-31,0
2792,Nantes,Olympiacos,2022-09-08 Nantes-Olympiacos,2022-09-08,0
2793,Qarabağ Ağdam,Nantes,2022-09-15 Qarabağ Ağdam-Nantes,2022-09-15,0
2794,Nantes,Qarabağ Ağdam,2022-10-27 Nantes-Qarabağ Ağdam,2022-10-27,0
2795,Olympiacos,Nantes,2022-11-03 Olympiacos-Nantes,2022-11-03,0
2796,Vire,Nantes,2023-01-07 Vire-Nantes,2023-01-07,0
2797,Thaon,Nantes,2023-01-22 Thaon-Nantes,2023-01-22,0
2798,Nantes,Toulouse,2023-04-29 Nantes-Toulouse,2023-04-29,0
2799,Rangers,Napoli,2022-09-14 Rangers-Napoli,2022-09-14,0
2800,Napoli,Rangers,2022-10-26 Napoli-Rangers,2022-10-26,0
2801,Türkiye,Netherlands,2021-03-24 Türkiye-Netherlands,2021-03-24,0
2802,Netherlands,Latvia,2021-03-27 Netherlands-Latvia,2021-03-27,0
2803,Gibraltar,Netherlands,2021-03-30 Gibraltar-Netherlands,2021-03-30,0
2804,Norway,Netherlands,2021-09-01 Norway-Netherlands,2021-09-01,0
2805,Netherlands,Montenegro,2021-09-04 Netherlands-Montenegro,2021-09-04,0
2806,Netherlands,Türkiye,2021-09-07 Netherlands-Türkiye,2021-09-07,0
2807,Latvia,Netherlands,2021-10-08 Latvia-Netherlands,2021-10-08,0
2808,Netherlands,Gibraltar,2021-10-11 Netherlands-Gibraltar,2021-10-11,0
2809,Montenegro,Netherlands,2021-11-13 Montenegro-Netherlands,2021-11-13,0
2810,Netherlands,Norway,2021-11-16 Netherlands-Norway,2021-11-16,0
2811,Netherlands,Denmark,2022-03-26 Netherlands-Denmark,2022-03-26,1
2812,Netherlands,Germany,2022-03-29 Netherlands-Germany,2022-03-29,1
2813,Netherlands,Senegal,2022-11-21 Netherlands-Senegal,2022-11-21,1
2814,Netherlands,Ecuador,2022-11-25 Netherlands-Ecuador,2022-11-25,1
2815,Netherlands,Qatar,2022-11-29 Netherlands-Qatar,2022-11-29,1
2816,Netherlands,United States,2022-12-03 Netherlands-United States,2022-12-03,1
2817,Netherlands,Argentina,2022-12-09 Netherlands-Argentina,2022-12-09,1
2818,Tranmere Rovers,Newcastle Utd,2022-08-24 Tranmere Rovers-Newcastle Utd,2022-08-24,0
2819,Sheffield Weds,Newcastle Utd,2023-01-07 Sheffield Weds-Newcastle Utd,2023-01-07,0
2820,Southampton,Newcastle Utd,2023-01-24 Southampton-Newcastle Utd,2023-01-24,0
2821,Newcastle Utd,Southampton,2023-01-31 Newcastle Utd-Southampton,2023-01-31,0
2822,Maccabi Tel Aviv,Nice,2022-08-18 Maccabi Tel Aviv-Nice,2022-08-18,0
2823,Nice,Maccabi Tel Aviv,2022-08-25 Nice-Maccabi Tel Aviv,2022-08-25,0
2824,Partizan,Nice,2022-09-15 Partizan-Nice,2022-09-15,0
2825,Slovácko,Nice,2022-10-06 Slovácko-Nice,2022-10-06,0
2826,Nice,Slovácko,2022-10-13 Nice-Slovácko,2022-10-13,0
2827,Nice,Partizan,2022-10-27 Nice-Partizan,2022-10-27,0
2828,Le Puy Foot 43,Nice,2023-01-07 Le Puy Foot 43-Nice,2023-01-07,0
2829,Sheriff Tiraspol,Nice,2023-03-09 Sheriff Tiraspol-Nice,2023-03-09,0
2830,Nice,Sheriff Tiraspol,2023-03-16 Nice-Sheriff Tiraspol,2023-03-16,0
2831,Basel,Nice,2023-04-13 Basel-Nice,2023-04-13,0
2832,Nice,Basel,2023-04-20 Nice-Basel,2023-04-20,0
2833,Grimsby Town,Nott'ham Forest,2022-08-23 Grimsby Town-Nott'ham Forest,2022-08-23,0
2834,Nott'ham Forest,Tottenham,2022-11-09 Nott'ham Forest-Tottenham,2022-11-09,0
2835,Blackburn,Nott'ham Forest,2022-12-21 Blackburn-Nott'ham Forest,2022-12-21,0
2836,Blackpool,Nott'ham Forest,2023-01-07 Blackpool-Nott'ham Forest,2023-01-07,0
2837,Nott'ham Forest,Wolves,2023-01-11 Nott'ham Forest-Wolves,2023-01-11,0
2838,CD Fuentes,Osasuna,2022-11-12 CD Fuentes-Osasuna,2022-11-12,0
2839,CD Arnedo,Osasuna,2022-12-21 CD Arnedo-Osasuna,2022-12-21,0
2840,Gimnàstic,Osasuna,2023-01-05 Gimnàstic-Osasuna,2023-01-05,0
2841,Osasuna,Sevilla,2023-01-25 Osasuna-Sevilla,2023-01-25,0
2842,Real Madrid,Osasuna,2023-05-06 Real Madrid-Osasuna,2023-05-06,0
2843,Châteauroux,Paris S-G,2023-01-06 Châteauroux-Paris S-G,2023-01-06,0
2844,US Pays de Cassel,Paris S-G,2023-01-23 US Pays de Cassel-Paris S-G,2023-01-23,0
2845,Hungary,Poland,2021-03-25 Hungary-Poland,2021-03-25,0
2846,Poland,Andorra,2021-03-28 Poland-Andorra,2021-03-28,0
2847,Poland,Albania,2021-09-02 Poland-Albania,2021-09-02,0
2848,San Marino,Poland,2021-09-05 San Marino-Poland,2021-09-05,0
2849,Poland,San Marino,2021-10-09 Poland-San Marino,2021-10-09,0
2850,Albania,Poland,2021-10-12 Albania-Poland,2021-10-12,0
2851,Andorra,Poland,2021-11-12 Andorra-Poland,2021-11-12,0
2852,Poland,Hungary,2021-11-15 Poland-Hungary,2021-11-15,0
2853,Poland,Scotland,2022-03-24 Poland-Scotland,2022-03-24,1
2854,Poland,Sweden,2022-03-29 Poland-Sweden,2022-03-29,0
2855,Poland,Chile,2022-11-16 Poland-Chile,2022-11-16,1
2856,Poland,Mexico,2022-11-22 Poland-Mexico,2022-11-22,1
2857,Poland,Saudi Arabia,2022-11-26 Poland-Saudi Arabia,2022-11-26,1
2858,Poland,Argentina,2022-11-30 Poland-Argentina,2022-11-30,1
2859,Poland,France,2022-12-04 Poland-France,2022-12-04,1
2860,Portugal,Azerbaijan,2021-03-24 Portugal-Azerbaijan,2021-03-24,0
2861,Serbia,Portugal,2021-03-27 Serbia-Portugal,2021-03-27,0
2862,Luxembourg,Portugal,2021-03-30 Luxembourg-Portugal,2021-03-30,0
2863,Portugal,Rep. of Ireland,2021-09-01 Portugal-Rep. of Ireland,2021-09-01,0
2864,Azerbaijan,Portugal,2021-09-07 Azerbaijan-Portugal,2021-09-07,0
2865,Portugal,Luxembourg,2021-10-12 Portugal-Luxembourg,2021-10-12,0
2866,Rep. of Ireland,Portugal,2021-11-11 Rep. of Ireland-Portugal,2021-11-11,0
2867,Portugal,Serbia,2021-11-14 Portugal-Serbia,2021-11-14,0
2868,Portugal,Türkiye,2022-03-24 Portugal-Türkiye,2022-03-24,0
2869,Portugal,N. Macedonia,2022-03-29 Portugal-N. Macedonia,2022-03-29,0
2870,Portugal,Nigeria,2022-11-17 Portugal-Nigeria,2022-11-17,1
2871,Portugal,Ghana,2022-11-24 Portugal-Ghana,2022-11-24,1
2872,Portugal,Uruguay,2022-11-28 Portugal-Uruguay,2022-11-28,1
2873,Portugal,Korea Republic,2022-12-02 Portugal-Korea Republic,2022-12-02,1
2874,Portugal,Switzerland,2022-12-06 Portugal-Switzerland,2022-12-06,1
2875,Portugal,Morocco,2022-12-10 Portugal-Morocco,2022-12-10,1
2876,Qatar,Afghanistan,2019-09-05 Qatar-Afghanistan,2019-09-05,0
2877,Qatar,India,2019-09-10 Qatar-India,2019-09-10,0
2878,Bangladesh,Qatar,2019-10-10 Bangladesh-Qatar,2019-10-10,0
2879,Qatar,Oman,2019-10-15 Qatar-Oman,2019-10-15,0
2880,Qatar,Afghanistan,2019-11-19 Qatar-Afghanistan,2019-11-19,1
2881,Qatar,Bangladesh,2020-12-04 Qatar-Bangladesh,2020-12-04,0
2882,India,Qatar,2021-06-03 India-Qatar,2021-06-03,0
2883,Oman,Qatar,2021-06-07 Oman-Qatar,2021-06-07,0
2884,Qatar,Bulgaria,2022-03-26 Qatar-Bulgaria,2022-03-26,1
2885,Qatar,Slovenia,2022-03-29 Qatar-Slovenia,2022-03-29,1
2886,Qatar,Jamaica,2022-08-26 Qatar-Jamaica,2022-08-26,1
2887,Qatar,Canada,2022-09-23 Qatar-Canada,2022-09-23,1
2888,Qatar,Chile,2022-09-27 Qatar-Chile,2022-09-27,1
2889,Qatar,Albania,2022-11-09 Qatar-Albania,2022-11-09,1
2890,Qatar,Ecuador,2022-11-20 Qatar-Ecuador,2022-11-20,1
