821,La Liga,Girona,Juan Carlos,Juan Carlos,Juan Carlos,1,0
884,La Liga,Osasuna,Juan Cruz Armada,Juan Cruz Armada,Juan Cruz Armada,1,0
640,La Liga,Betis,Juan Cruz,Juan Cruz,Juan Cruz,1,0
2511,Serie A,Juventus,Juan Cuadrado,Juan Cuadrado,Juan Cuadrado,1,0
1099,La Liga,Villarreal,Juan Foyth,Juan Foyth,Juan Foyth,1,0
2654,Serie A,Napoli,Juan Jesus,Juan Jesus,Juan Jesus,1,0
2180,Premier League,Southampton,Juan Larios,Juan Larios,Juan Larios,1,0
641,La Liga,Betis,Juan Miranda,Juan Miranda,Juan Miranda,1,0
2300,Serie A,Atalanta,Juan Musso,Juan Musso,Juan Musso,1,0
419,Bundesliga,Stuttgart,Juan Perea,Juan-Jose Perea,Juan-Jose Perea,1,0
1058,La Liga,Valladolid,Juanjo Narváez,Juanjo Narvaez,Juanjo Narvaez,1,0
642,La Liga,Betis,Juanmi,Juanmi,Juanmi,1,0
802,La Liga,Getafe,Juanmi Latasa,Juanmi Latasa,Juanmi Latasa,1,0
822,La Liga,Girona,Juanpe,Juanpe,Juanpe,1,0
1195,Ligue 1,Auxerre,Jubal,Jubal,Jubal,1,0
98,Bundesliga,Dortmund,Jude Bellingham,Jude Bellingham,Jude Bellingham,1,0
559,La Liga,Athletic Club,Julen Agirrezabala,Julen Agirrezabala,Julen Agirrezabala,1,0
613,La Liga,Barcelona,Jules Koundé,Jules Kounde,Jules Kounde,1,0
2064,Premier League,Manchester City,Julián Álvarez,Julian Alvarez,Julian Alvarez,1,0
17,Bundesliga,Augsburg,Julian Baumgartlinger,Julian Baumgartlinger,Julian Baumgartlinger,1,0
99,Bundesliga,Dortmund,Julian Brandt,Julian Brandt,Julian Brandt,1,0
248,Bundesliga,Köln,Julian Chabot,Jeff Chabot,Jeff Chabot,1,0
186,Bundesliga,Hertha BSC,Julian Eitschberger,Julian Eitschberger,Julian Eitschberger,1,0
1196,Ligue 1,Auxerre,Julian Jeanvier,Julian Jeanvier,Julian Jeanvier,1,0
2715,Serie A,Salernitana,Julian Kristoffersen,Julian Kristoffersen,Julian Kristoffersen,1,0
100,Bundesliga,Dortmund,Julian Ryerson,Julian Ryerson,Julian Ryerson,1,1
447,Bundesliga,Union Berlin,Julian Ryerson,Julian Ryerson,Julian Ryerson,1,1
299,Bundesliga,M'Gladbach,Julian Weigl,Julian Weigl,Julian Weigl,1,0
101,Bundesliga,Dortmund,Julien Duranville,Julien Duranville,Julien Duranville,1,0
1343,Ligue 1,Lorient,Julien Laporte,Julien Laporte,Julien Laporte,1,0
1288,Ligue 1,Lens,Julien Le Cardinal,Julien Le Cardinal,Julien Le Cardinal,1,0
1344,Ligue 1,Lorient,Julien Ponceau,Julien Ponceau,Julien Ponceau,1,0
1842,Premier League,Brighton,Julio César Enciso,Julio Enciso,Julio Enciso,1,0
2814,Serie A,Spezia,Julius Beck,Julius Beck,Julius Beck,1,0
131,Bundesliga,Eint Frankfurt,Junior Dina Ebimbe,Junior Dina Ebimbe,Junior Dina Ebimbe,1,0
1983,Premier League,Leeds United,Junior Firpo,Junior Firpo,Junior Firpo,1,0
2592,Serie A,Milan,Junior Messias,Junior Messias,Junior Messias,1,0
2716,Serie A,Salernitana,Junior Sambia,Junior Sambia,Junior Sambia,1,0
1787,Premier League,Bournemouth,Junior Stanislas,Junior Stanislas,Junior Stanislas,1,0
1575,Ligue 1,Reims,Junya Ito,Junya Ito,Junya Ito,1,0
249,Bundesliga,Köln,Justin Diehl,Justin Diehl,Justin Diehl,1,0
1034,La Liga,Valencia,Justin Kluivert,Justin Kluivert,Justin Kluivert,1,0
102,Bundesliga,Dortmund,Justin Njinmah,Justin Njinmah,Justin Njinmah,1,0
1165,Ligue 1,Angers,Justin-Noël Kalumba,Justin-Noel Kalumba,Justin-Noel Kalumba,1,0
2785,Serie A,Sassuolo,Kaan Ayhan,Kaan Ayhan,Kaan Ayhan,1,0
1869,Premier League,Chelsea,Kai Havertz,Kai Havertz,Kai Havertz,1,0
533,La Liga,Almería,Kaiky,Kaiky,Kaiky,1,0
1576,Ligue 1,Reims,Kaj Sierhuis,Kaj Sierhuis,Kaj Sierhuis,1,0
1870,Premier League,Chelsea,Kalidou Koulibaly,Kalidou Koulibaly,Kalidou Koulibaly,1,0
2065,Premier League,Manchester City,Kalvin Phillips,Kalvin Phillips,Kalvin Phillips,1,0
1616,Ligue 1,Rennes,Kamaldeen Sulemana,Kamaldeen Sulemana,Kamaldeen Sulemana,1,1
2181,Premier League,Southampton,Kamaldeen Sulemana,Kamaldeen Sulemana,Kamaldeen Sulemana,1,1
2182,Premier League,Southampton,Kami Doyle,Kamari Doyle,Kamari Doyle,1,0
1577,Ligue 1,Reims,Kamory Doumbia,Kamory Doumbia,Kamory Doumbia,1,0
1843,Premier League,Brighton,Kaoru Mitoma,Kaoru Mitoma,Kaoru Mitoma,1,0
1231,Ligue 1,Brest,Karamoko Dembele,Karamoko Dembele,Karamoko Dembele,1,0
103,Bundesliga,Dortmund,Karim Adeyemi,Karim Adeyemi,Karim Adeyemi,1,0
277,Bundesliga,Leverkusen,Karim Bellarabi,Karim Bellarabi,Karim Bellarabi,1,0
940,La Liga,Real Madrid,Karim Benzema,Karim Benzema,Karim Benzema,1,0
333,Bundesliga,Mainz 05,Karim Onisiwo,Karim Onisiwo,Karim Onisiwo,1,0
996,La Liga,Sevilla,Karim Rekik,Karim Rekik,Karim Rekik,1,0
2655,Serie A,Napoli,Karim Zedadka,Karim Zedadka,Karim Zedadka,1,0
1370,Ligue 1,Lyon,Karl Toko Ekambi,Karl Toko Ekambi,Karl Toko Ekambi,1,1
1617,Ligue 1,Rennes,Karl Toko Ekambi,Karl Toko Ekambi,Karl Toko Ekambi,1,1
1642,Ligue 1,Strasbourg,Karol Fila,Karol Fila,Karol Fila,1,0
2843,Serie A,Torino,Karol Linetty,Karol Linetty,Karol Linetty,1,0
222,Bundesliga,Hoffenheim,Kasper Dolberg,Kasper Dolberg,Kasper Dolberg,1,1
997,La Liga,Sevilla,Kasper Dolberg,Kasper Dolberg,Kasper Dolberg,1,1
1520,Ligue 1,Nice,Kasper Schmeichel,Kasper Schmeichel,Kasper Schmeichel,1,0
2560,Serie A,Lecce,Kastriot Dermaku,Kastriot Dermaku,Kastriot Dermaku,1,0
1197,Ligue 1,Auxerre,Kays Ruiz,Kays Ruiz-Atil,Kays Ruiz-Atil,1,0
1811,Premier League,Brentford,Keane Lewis-Potter,Keane Lewis-Potter,Keane Lewis-Potter,1,0
770,La Liga,Espanyol,Keidi Bare,Keidi Bare,Keidi Bare,1,0
382,Bundesliga,Schalke 04,Keke Maximilian Topp,Keke Topp,Keke Topp,1,0
2012,Premier League,Leicester City,Kelechi Iheanacho,Kelechi Iheanacho,Kelechi Iheanacho,1,0
2815,Serie A,Spezia,Kelvin Amian,Kelvin Amian,Kelvin Amian,1,0
18,Bundesliga,Augsburg,Kelvin Yeboah,Kelvin Yeboah,Kelvin Yeboah,1,0
383,Bundesliga,Schalke 04,Kenan Karaman,Kenan Karaman,Kenan Karaman,1,0
1059,La Liga,Valladolid,Kenedy,Kenedy,Kenedy,1,0
1198,Ligue 1,Auxerre,Kenji-Van Boto,Kenji-Van Boto,Kenji-Van Boto,1,0
152,Bundesliga,Freiburg,Kenneth Schmidt,Kenneth Schmidt,Kenneth Schmidt,1,0
1232,Ligue 1,Brest,Kenny Lala,Kenny Lala,Kenny Lala,1,0
1955,Premier League,Fulham,Kenny Tete,Kenny Tete,Kenny Tete,1,0
1871,Premier League,Chelsea,Kepa Arrizabalaga,Kepa Arrizabalaga,Kepa Arrizabalaga,1,0
278,Bundesliga,Leverkusen,Kerem Demirbay,Kerem Demirbay,Kerem Demirbay,1,0
384,Bundesliga,Schalke 04,Kerim Calhanoglu,Kerim Calhanoglu,Kerim Calhanoglu,1,0
74,Bundesliga,Bochum,Keven Schlotterbeck,Keven Schlotterbeck,Keven Schlotterbeck,1,1
153,Bundesliga,Freiburg,Keven Schlotterbeck,Keven Schlotterbeck,Keven Schlotterbeck,1,1
2816,Serie A,Spezia,Kevin Agudelo,Kevin Agudelo,Kevin Agudelo,1,0
223,Bundesliga,Hoffenheim,Kevin Akpoguma,Kevin Akpoguma,Kevin Akpoguma,1,0
448,Bundesliga,Union Berlin,Kevin Behrens,Kevin Behrens,Kevin Behrens,1,0
2327,Serie A,Bologna,Kevin Bonifazi,Kevin Bonifazi,Kevin Bonifazi,1,0
1199,Ligue 1,Auxerre,Kévin Danois,Kevin Danois,Kevin Danois,1,0
1289,Ligue 1,Lens,Kevin Danso,Kevin Danso,Kevin Danso,1,0
2066,Premier League,Manchester City,Kevin De Bruyne,Kevin De Bruyne,Kevin De Bruyne,1,0
1643,Ligue 1,Strasbourg,Kévin Gameiro,Kevin Gameiro,Kevin Gameiro,1,0
358,Bundesliga,RB Leipzig,Kevin Kampl,Kevin Kampl,Kevin Kampl,1,0
1666,Ligue 1,Toulouse,Kévin Keben Biakolo,Kevin Keben,Kevin Keben,1,0
2457,Serie A,Hellas Verona,Kevin Lasagna,Kevin Lasagna,Kevin Lasagna,1,0
1956,Premier League,Fulham,Kevin Mbabu,Kevin Mbabu,Kevin Mbabu,1,0
497,Bundesliga,Wolfsburg,Kevin Paredes,Kevin Paredes,Kevin Paredes,1,0
154,Bundesliga,Freiburg,Kevin Schade,Kevin Schade,Kevin Schade,1,1
1812,Premier League,Brentford,Kevin Schade,Kevin Schade,Kevin Schade,1,1
1125,Ligue 1,Ajaccio,Kevin Spadanuda,Kevin Spadanuda,Kevin Spadanuda,1,0
75,Bundesliga,Bochum,Kevin Stöger,Kevin Stoger,Kevin Stoger,1,0
132,Bundesliga,Eint Frankfurt,Kevin Trapp,Kevin Trapp,Kevin Trapp,1,0
712,La Liga,Celta Vigo,Kevin Vázquez,Kevin Vazquez,Kevin Vazquez,1,0
224,Bundesliga,Hoffenheim,Kevin Vogt,Kevin Vogt,Kevin Vogt,1,0
1429,Ligue 1,Monaco,Kevin Volland,Kevin Volland,Kevin Volland,1,0
187,Bundesliga,Hertha BSC,Kevin-Prince Boateng,Kevin-Prince Boateng,Kevin-Prince Boateng,1,0
2149,Premier League,Nott'ham Forest,Keylor Navas,Keylor Navas,Keylor Navas,1,0
1459,Ligue 1,Montpellier,Khalil Fayad,Khalil Fayad,Khalil Fayad,1,0
1521,Ligue 1,Nice,Khéphren Thuram,Khephren Thuram,Khephren Thuram,1,0
2656,Serie A,Napoli,Khvicha Kvaratskhelia,Khvicha Kvaratskhelia,Khvicha Kvaratskhelia,1,0
1788,Premier League,Bournemouth,Kieffer Moore,Kieffer Moore,Kieffer Moore,1,0
1733,Premier League,Arsenal,Kieran Tierney,Kieran Tierney,Kieran Tierney,1,0
2122,Premier League,Newcastle Utd,Kieran Trippier,Kieran Trippier,Kieran Trippier,1,0
2013,Premier League,Leicester City,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,1,0
886,La Liga,Osasuna,Kike Barja,Kike Barja,Kike Barja,1,0
885,La Liga,Osasuna,Kiké,Kike Garcia,Kike Garcia,1,0
1060,La Liga,Valladolid,Kike Pérez,Kike Perez,Kike Perez,1,0
998,La Liga,Sevilla,Kike Salas,Kike Salas,Kike Salas,1,0
1100,La Liga,Villarreal,Kiko Femenía,Kiko Femenia,Kiko Femenia,1,0
498,Bundesliga,Wolfsburg,Kilian Fischer,Kilian Fischer,Kilian Fischer,1,0
155,Bundesliga,Freiburg,Kiliann Sildillia,Kiliann Sildillia,Kiliann Sildillia,1,0
156,Bundesliga,Freiburg,Kimberly Ezekwem,Kimberly Ezekwem,Kimberly Ezekwem,1,0
47,Bundesliga,Bayern Munich,Kingsley Coman,Kingsley Coman,Kingsley Coman,1,0
250,Bundesliga,Köln,Kingsley Ehizibue,Kingsley Ehizibue,Kingsley Ehizibue,1,1
2875,Serie A,Udinese,Kingsley Ehizibue,Kingsley Ehizibue,Kingsley Ehizibue,1,1
251,Bundesliga,Köln,Kingsley Schindler,Kingsley Schindler,Kingsley Schindler,1,0
300,Bundesliga,M'Gladbach,Ko Itakura,Ko Itakura,Ko Itakura,1,0
2095,Premier League,Manchester Utd,Kobbie Mainoo,Kobbie Mainoo,Kobbie Mainoo,1,0
499,Bundesliga,Wolfsburg,Koen Casteels,Koen Casteels,Koen Casteels,1,0
2844,Serie A,Torino,Koffi Djidji,Koffi Djidji,Koffi Djidji,1,0
583,La Liga,Atlético Madrid,Koke,Koke,Koke,1,0
1258,Ligue 1,Clermont Foot,Komnen Andrić,Komnen Andric,Komnen Andric,1,0
2386,Serie A,Empoli,Koni De Winter,Koni De Winter,Koni De Winter,1,0
359,Bundesliga,RB Leipzig,Konrad Laimer,Konrad Laimer,Konrad Laimer,1,0
420,Bundesliga,Stuttgart,Konstantinos Mavropanos,Konstantinos Mavropanos,Konstantinos Mavropanos,1,0
2458,Serie A,Hellas Verona,Koray Günter,Koray Gunter,Koray Gunter,1,1
2748,Serie A,Sampdoria,Koray Günter,Koray Gunter,Koray Gunter,1,1
76,Bundesliga,Bochum,Kostas Stafylidis,Konstantinos Stafylidis,Konstantinos Stafylidis,1,0
2045,Premier League,Liverpool,Kostas Tsimikas,Konstantinos Tsimikas,Konstantinos Tsimikas,1,0
301,Bundesliga,M'Gladbach,Kouadio Koné,Manu Kone,Manu Kone,1,0
1126,Ligue 1,Ajaccio,Kouamé Botué,Jean Botue,Jean Botue,1,0
1430,Ligue 1,Monaco,Krépin Diatta,Krepin Diatta,Krepin Diatta,1,0
252,Bundesliga,Köln,Kristian Pedersen,Kristian Pedersen,Kristian Pedersen,1,0
2786,Serie A,Sassuolo,Kristian Thorstvedt,Kristian Thorstvedt,Kristian Thorstvedt,1,0
2561,Serie A,Lecce,Kristijan Bistrović,Kristijan Bistrovic,Kristijan Bistrovic,1,0
133,Bundesliga,Eint Frankfurt,Kristijan Jakić,Kristijan Jakic,Kristijan Jakic,1,0
2483,Serie A,Inter,Kristjan Asllani,Kristjan Asllani,Kristjan Asllani,1,0
1813,Premier League,Brentford,Kristoffer Ajer,Kristoffer Ajer,Kristoffer Ajer,1,0
2562,Serie A,Lecce,Kristoffer Askildsen,Kristoffer Askildsen,Kristoffer Askildsen,1,0
2717,Serie A,Salernitana,Krzysztof Piątek,Krzysztof Piatek,Krzysztof Piatek,1,0
2243,Premier League,West Ham,Kurt Zouma,Kurt Zouma,Kurt Zouma,1,0
2067,Premier League,Manchester City,Kyle Walker,Kyle Walker,Kyle Walker,1,0
2183,Premier League,Southampton,Kyle Walker-Peters,Kyle Walker-Peters,Kyle Walker-Peters,1,0
1547,Ligue 1,Paris S-G,Kylian Mbappé,Kylian Mbappe,Kylian Mbappe,1,0
1700,Ligue 1,Troyes,Kyliane Dong,Kyliane Dong,Kyliane Dong,1,0
858,La Liga,Mallorca,Lago Junior,Lago Junior,Lago Junior,1,0
2563,Serie A,Lecce,Lameck Banda,Lameck Banda,Lameck Banda,1,0
614,La Liga,Barcelona,Lamine Yamal,Lamine Yamal,Lamine Yamal,1,0
534,La Liga,Almería,Largie Ramazani,Largie Ramazani,Largie Ramazani,1,0
302,Bundesliga,M'Gladbach,Lars Stindl,Lars Stindl,Lars Stindl,1,0
2718,Serie A,Salernitana,Lassana Coulibaly,Lassana Coulibaly,Lassana Coulibaly,1,0
1200,Ligue 1,Auxerre,Lassine Sinayoko,Lassine Sinayoko,Lassine Sinayoko,1,0
421,Bundesliga,Stuttgart,Lauren Ulrich,Laurin Ulrich,Laurin Ulrich,1,0
1345,Ligue 1,Lorient,Laurent Abergel,Laurent Abergel,Laurent Abergel,1,0
740,La Liga,Elche,Lautaro Blanco,Lautaro Blanco,Lautaro Blanco,1,0
2484,Serie A,Inter,Lautaro Martínez,Lautaro Martinez,Lautaro Martinez,1,0
1957,Premier League,Fulham,Layvin Kurzawa,Layvin Kurzawa,Layvin Kurzawa,1,0
2876,Serie A,Udinese,Lazar Samardzic,Lazar Samardzic,Lazar Samardzic,1,0
535,La Liga,Almería,Lázaro,Lazaro,Lazaro,1,0
1760,Premier League,Aston Villa,Leander Dendoncker,Leander Dendoncker,Leander Dendoncker,1,1
2272,Premier League,Wolves,Leander Dendoncker,Leander Dendoncker,Leander Dendoncker,1,1
334,Bundesliga,Mainz 05,Leandro Barreiro Martins,Leandro Barreiro,Leandro Barreiro,1,0
771,La Liga,Espanyol,Leandro Cabrera,Leandro Cabrera,Leandro Cabrera,1,0
1548,Ligue 1,Paris S-G,Leandro Paredes,Leandro Paredes,Leandro Paredes,1,1
2512,Serie A,Juventus,Leandro Paredes,Leandro Paredes,Leandro Paredes,1,1
2817,Serie A,Spezia,Leandro Sanca,Leandro Sanca,Leandro Sanca,1,0
1734,Premier League,Arsenal,Leandro Trossard,Leandro Trossard,Leandro Trossard,1,1
1844,Premier League,Brighton,Leandro Trossard,Leandro Trossard,Leandro Trossard,1,1
1644,Ligue 1,Strasbourg,Lebo Mothiba,Lebo Mothiba,Lebo Mothiba,1,0
474,Bundesliga,Werder Bremen,Lee Buchanan,Lee Buchanan,Lee Buchanan,1,0
335,Bundesliga,Mainz 05,Lee Jae-sung,Jae-sung Lee,Jae-sung Lee,1,0
859,La Liga,Mallorca,Lee Kang-in,Kang-in Lee,Kang-in Lee,1,0
449,Bundesliga,Union Berlin,Lennart Grill,Lennart Grill,Lennart Grill,1,0
1317,Ligue 1,Lille,Leny Yoro,Leny Yoro,Leny Yoro,1,0
536,La Liga,Almería,Léo Baptistão,Leo Baptistao,Leo Baptistao,1,0
385,Bundesliga,Schalke 04,Leo Greiml,Leo Greiml,Leo Greiml,1,0
1318,Ligue 1,Lille,Léo Jardim,Leo Jardim,Leo Jardim,1,0
1460,Ligue 1,Montpellier,Léo Leroy,Leo Leroy,Leo Leroy,1,0
2658,Serie A,Napoli,Leo Skiri Østigård,Leo Ostigard,Leo Ostigard,1,0
1761,Premier League,Aston Villa,Leon Bailey,Leon Bailey,Leon Bailey,1,0
48,Bundesliga,Bayern Munich,Leon Goretzka,Leon Goretzka,Leon Goretzka,1,0
1401,Ligue 1,Marseille,Leonardo Balerdi,Leonardo Balerdi,Leonardo Balerdi,1,0
475,Bundesliga,Werder Bremen,Leonardo Bittencourt,Leonardo Bittencourt,Leonardo Bittencourt,1,0
2513,Serie A,Juventus,Leonardo Bonucci,Leonardo Bonucci,Leonardo Bonucci,1,0
2877,Serie A,Udinese,Leonardo Buta,Leonardo Buta,Leonardo Buta,1,0
860,La Liga,Mallorca,Leonardo Román,Leo Roman,Leo Roman,1,0
2359,Serie A,Cremonese,Leonardo Sernicola,Leonardo Sernicola,Leonardo Sernicola,1,0
2679,Serie A,Roma,Leonardo Spinazzola,Leonardo Spinazzola,Leonardo Spinazzola,1,0
49,Bundesliga,Bayern Munich,Leroy Sané,Leroy Sane,Leroy Sane,1,0
1618,Ligue 1,Rennes,Lesley Ugochukwu,Lesley Ugochukwu,Lesley Ugochukwu,1,0
1845,Premier League,Brighton,Levi Colwill,Levi Colwill,Levi Colwill,1,0
450,Bundesliga,Union Berlin,Levin Öztunalı,Levin Oztunali,Levin Oztunali,1,0
2014,Premier League,Leicester City,Lewis Brunt,Lewis Brunt,Lewis Brunt,1,0
1789,Premier League,Bournemouth,Lewis Cook,Lewis Cook,Lewis Cook,1,0
1846,Premier League,Brighton,Lewis Dunk,Lewis Dunk,Lewis Dunk,1,0
2328,Serie A,Bologna,Lewis Ferguson,Lewis Ferguson,Lewis Ferguson,1,0
1872,Premier League,Chelsea,Lewis Hall,Lewis Hall,Lewis Hall,1,0
2123,Premier League,Newcastle Utd,Lewis Miley,Lewis Miley,Lewis Miley,1,0
2150,Premier League,Nott'ham Forest,Lewis O'Brien,Lewis O'Brien,Lewis O'Brien,1,0
1984,Premier League,Leeds United,Liam Cooper,Liam Cooper,Liam Cooper,1,0
2387,Serie A,Empoli,Liam Henderson,Liam Henderson,Liam Henderson,1,0
2388,Serie A,Empoli,Liberato Cacace,Liberato Cacace,Liberato Cacace,1,0
1233,Ligue 1,Brest,Lilian Brassier,Lilian Brassier,Lilian Brassier,1,0
422,Bundesliga,Stuttgart,Lilian Egloff,Lilian Egloff,Lilian Egloff,1,0
1166,Ligue 1,Angers,Lilian Raolisoa,Lilian Rao-Lisoa,Lilian Rao-Lisoa,1,0
253,Bundesliga,Köln,Linton Maina,Linton Maina,Linton Maina,1,0
1549,Ligue 1,Paris S-G,Lionel Messi,Lionel Messi,Lionel Messi,1,0
741,La Liga,Elche,Lisandro Magallán,Lisandro Magallan,Lisandro Magallan,1,0
2096,Premier League,Manchester Utd,Lisandro Martínez,Lisandro Martinez,Lisandro Martinez,1,0
1790,Premier League,Bournemouth,Lloyd Kelly,Lloyd Kelly,Lloyd Kelly,1,0
1667,Ligue 1,Toulouse,Logan Costa,Logan Costa,Logan Costa,1,0
1487,Ligue 1,Nantes,Lohann Doucet,Lohann Doucet,Lohann Doucet,1,0
999,La Liga,Sevilla,Loïc Bade,Loic Bade,Loic Bade,1,1
1619,Ligue 1,Rennes,Loïc Bade,Loic Bade,Loic Bade,1,1
1167,Ligue 1,Angers,Lois Diony,Lois Diony,Lois Diony,1,0
1290,Ligue 1,Lens,Loïs Openda,Lois Openda,Lois Openda,1,0
643,La Liga,Betis,Loren Morón,Loren Moron,Loren Moron,1,0
1620,Ligue 1,Rennes,Lorenz Assignon,Lorenz Assignon,Lorenz Assignon,1,0
2564,Serie A,Lecce,Lorenzo Colombo,Lorenzo Colombo,Lorenzo Colombo,1,0
2329,Serie A,Bologna,Lorenzo De Silvestri,Lorenzo De Silvestri,Lorenzo De Silvestri,1,0
2749,Serie A,Sampdoria,Lorenzo Malagrida,Lorenzo Malagrida,Lorenzo Malagrida,1,0
2459,Serie A,Hellas Verona,Lorenzo Montipò,Lorenzo Montipo,Lorenzo Montipo,1,0
2680,Serie A,Roma,Lorenzo Pellegrini,Lorenzo Pellegrini,Lorenzo Pellegrini,1,0
2719,Serie A,Salernitana,Lorenzo Pirola,Lorenzo Pirola,Lorenzo Pirola,1,0
2389,Serie A,Empoli,Lorenzo Tonelli,Lorenzo Tonelli,Lorenzo Tonelli,1,0
2419,Serie A,Fiorentina,Lorenzo Venuti,Lorenzo Venuti,Lorenzo Venuti,1,0
1621,Ligue 1,Rennes,Lovro Majer,Lovro Majer,Lovro Majer,1,0
2623,Serie A,Monza,Luca Caldirola,Luca Caldirola,Luca Caldirola,1,0
2787,Serie A,Sassuolo,Luca D'Andrea,Luca D'Andrea,Luca D'Andrea,1,0
713,La Liga,Celta Vigo,Luca de la Torre,Luca de la Torre,Luca de la Torre,1,0
254,Bundesliga,Köln,Luca Kilian,Luca Kilian,Luca Kilian,1,0
772,La Liga,Espanyol,Luca Koleosho,Luca Koleosho,Luca Koleosho,1,0
2624,Serie A,Monza,Luca Marrone,Luca Marrone,Luca Marrone,1,0
303,Bundesliga,M'Gladbach,Luca Netz,Luca Netz,Luca Netz,1,0
134,Bundesliga,Eint Frankfurt,Luca Pellegrini,Luca Pellegrini,Luca Pellegrini,1,1
2533,Serie A,Lazio,Luca Pellegrini,Luca Pellegrini,Luca Pellegrini,1,1
423,Bundesliga,Stuttgart,Luca Pfeiffer,Luca Pfeiffer,Luca Pfeiffer,1,0
2420,Serie A,Fiorentina,Luca Ranieri,Luca Ranieri,Luca Ranieri,1,0
500,Bundesliga,Wolfsburg,Luca Waldschmidt,Luca Waldschmidt,Luca Waldschmidt,1,0
2360,Serie A,Cremonese,Luca Zanimacchia,Luca Zanimacchia,Luca Zanimacchia,1,0
135,Bundesliga,Eint Frankfurt,Lucas Alario,Lucas Alario,Lucas Alario,1,0
742,La Liga,Elche,Lucas Boyé,Lucas Boye,Lucas Boye,1,0
1319,Ligue 1,Lille,Lucas Chevalier,Lucas Chevalier,Lucas Chevalier,1,0
1762,Premier League,Aston Villa,Lucas Digne,Lucas Digne,Lucas Digne,1,0
50,Bundesliga,Bayern Munich,Lucas Hernández,Lucas Hernandez,Lucas Hernandez,1,0
157,Bundesliga,Freiburg,Lucas Höler,Lucas Holer,Lucas Holer,1,0
2421,Serie A,Fiorentina,Lucas Martínez Quarta,Lucas Martinez Quarta,Lucas Martinez Quarta,1,0
2218,Premier League,Tottenham,Lucas Moura,Lucas Moura,Lucas Moura,1,0
1000,La Liga,Sevilla,Lucas Ocampos,Lucas Ocampos,Lucas Ocampos,1,0
1061,La Liga,Valladolid,Lucas Olaza,Lucas Olaza,Lucas Olaza,1,0
1062,La Liga,Valladolid,Lucas Oliveira Rosa,Lucas Rosa,Lucas Rosa,1,0
1371,Ligue 1,Lyon,Lucas Paquetá,Lucas Paqueta,Lucas Paqueta,1,1
2244,Premier League,West Ham,Lucas Paquetá,Lucas Paqueta,Lucas Paqueta,1,1
681,La Liga,Cádiz,Lucas Pérez,Lucas Perez,Lucas Perez,1,0
1645,Ligue 1,Strasbourg,Lucas Perrin,Lucas Perrin,Lucas Perrin,1,0
537,La Liga,Almería,Lucas Robertone,Lucas Robertone,Lucas Robertone,1,0
887,La Liga,Osasuna,Lucas Torró,Lucas Torro,Lucas Torro,1,0
188,Bundesliga,Hertha BSC,Lucas Tousart,Lucas Tousart,Lucas Tousart,1,0
941,La Liga,Real Madrid,Lucas Vázquez,Lucas Vazquez,Lucas Vazquez,1,0
1701,Ligue 1,Troyes,Lucien Agoume,Lucien Agoume,Lucien Agoume,1,0
336,Bundesliga,Mainz 05,Ludovic Ajorque,Ludovic Ajorque,Ludovic Ajorque,1,1
1646,Ligue 1,Strasbourg,Ludovic Ajorque,Ludovic Ajorque,Ludovic Ajorque,1,1
1488,Ligue 1,Nantes,Ludovic Blas,Ludovic Blas,Ludovic Blas,1,0
861,La Liga,Mallorca,Ludwig Augustinsson,Ludwig Augustinsson,Ludwig Augustinsson,1,1
1763,Premier League,Aston Villa,Ludwig Augustinsson,Ludwig Augustinsson,Ludwig Augustinsson,1,1
2720,Serie A,Salernitana,Luigi Sepe,Luigi Sepe,Luigi Sepe,1,0
2534,Serie A,Lazio,Luis Alberto,Luis Alberto,Luis Alberto,1,0
2046,Premier League,Liverpool,Luis Díaz,Luis Diaz,Luis Diaz,1,0
682,La Liga,Cádiz,Luis Hernández,Luis Hernandez,Luis Hernandez,1,0
538,La Liga,Almería,Luis Javier Suárez,Luis Suarez,Luis Suarez,1,1
1402,Ligue 1,Marseille,Luis Javier Suárez,Luis Suarez,Luis Suarez,1,1
2535,Serie A,Lazio,Luís Maximiano,Luis Maximiano,Luis Maximiano,1,0
803,La Liga,Getafe,Luis Milla,Luis Milla,Luis Milla,1,0
2301,Serie A,Atalanta,Luis Muriel,Luis Muriel,Luis Muriel,1,0
1063,La Liga,Valladolid,Luis Pérez,Luis Perez,Luis Perez,1,0
1985,Premier League,Leeds United,Luis Sinisterra,Luis Sinisterra,Luis Sinisterra,1,0
644,La Liga,Betis,Luiz Felipe,Luiz Felipe,Luiz Felipe,1,0
645,La Liga,Betis,Luiz Henrique,Luiz Henrique,Luiz Henrique,1,0
2422,Serie A,Fiorentina,Luka Jović,Luka Jovic,Luka Jovic,1,0
2361,Serie A,Cremonese,Luka Lochoshvili,Luka Lochoshvili,Luka Lochoshvili,1,0
1901,Premier League,Crystal Palace,Luka Milivojević,Luka Milivojevic,Luka Milivojevic,1,0
942,La Liga,Real Madrid,Luka Modrić,Luka Modric,Luka Modric,1,0
2536,Serie A,Lazio,Luka Romero,Luka Romero,Luka Romero,1,0
501,Bundesliga,Wolfsburg,Lukáš Ambros,Lukas Ambros,Lukas Ambros,1,0
279,Bundesliga,Leverkusen,Lukáš Hrádecký,Lukas Hradecky,Lukas Hradecky,1,0
